key,Created Date,data,Incident Zip,Incident Address,Street Name,City,Status,Community Board,Borough,latitude,longitude
27869832,04/18/2014 04:41:00 PM,"No Sampling Required, Requested Information (QG2)",11102,14-30 ASTORIA PARK SOUTH,ASTORIA PARK SOUTH,Astoria,Closed,01 QUEENS,QUEENS,40.7759723537141,-73.92648163596373
27870441,04/18/2014 10:44:00 AM,"Taste/Odor, Chlorine (QA1)",10467,3505 DECATUR AVENUE,DECATUR AVENUE,BRONX,Closed,07 BRONX,BRONX,40.87901403920614,-73.87244345151107
27875742,04/18/2014 07:44:00 AM,"Taste/Odor, Chlorine (QA1)",10303,315 NETHERLAND AVENUE,NETHERLAND AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.628804651536605,-74.15918117884982
27872901,04/18/2014 01:47:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11432,88-25 153 STREET,153 STREET,Jamaica,Closed,12 QUEENS,QUEENS,40.70592816741109,-73.80388517575787
27863403,04/17/2014 05:35:00 PM,"No Sampling Required, Requested Information (QG2)",10306,14 WEST CEDARVIEW AVENUE,WEST CEDARVIEW AVENUE,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.566034866544896,-74.13471884393584
27862466,04/17/2014 04:55:00 PM,Cloudy Or Milky Water (QB1),11209,430 78 STREET,78 STREET,BROOKLYN,Closed,10 BROOKLYN,BROOKLYN,40.628129842627914,-74.0250882862093
27863442,04/17/2014 10:48:00 AM,"Taste/Odor, Chemical (QA2)",10460,1738 VAN BUREN STREET,VAN BUREN STREET,BRONX,Closed,11 BRONX,BRONX,40.84174452294789,-73.87068977293013
27857232,04/16/2014 10:06:00 PM,"Taste/Odor, Chemical (QA2)",10029,2248 2 AVENUE,2 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN,40.796688136217895,-73.93799088788064
27855402,04/16/2014 07:19:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11219,969 43 STREET,43 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.64286652944786,-73.996025489528
27861184,04/16/2014 07:17:00 PM,"Taste/Odor, Sewer (QA5)",11231,428 VAN BRUNT STREET,VAN BRUNT STREET,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.67556418246038,-74.01501176397355
27859675,04/16/2014 04:27:00 PM,"Taste/Odor, Musty/Stale (QA4)",11365,56-10 184 STREET,184 STREET,Fresh Meadows,Closed,11 QUEENS,QUEENS,40.74296113973091,-73.79172642564102
27860730,04/16/2014 11:40:00 AM,Cloudy Or Milky Water (QB1),11365,58-15 190 STREET,190 STREET,Fresh Meadows,Closed,11 QUEENS,QUEENS,40.74272744380874,-73.78553088885275
27862109,04/16/2014 10:39:00 AM,"Taste/Odor, Sewer (QA5)",10466,3981 MURDOCK AVENUE,MURDOCK AVENUE,BRONX,Closed,12 BRONX,BRONX,40.89016890929451,-73.83977704624246
27854752,04/15/2014 02:04:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10314,33 SAYBROOK STREET,SAYBROOK STREET,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.60652340039428,-74.16042816172371
27852695,04/15/2014 10:30:00 AM,"Taste/Odor, Chlorine (QA1)",11364,69-54 230 STREET,230 STREET,Oakland Gardens,Closed,11 QUEENS,QUEENS,40.74531715269778,-73.74575227452193
27843719,04/14/2014 03:25:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10314,133 ROOSEVELT AVENUE,ROOSEVELT AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.60301277215321,-74.13244546398559
27842583,04/14/2014 02:34:00 PM,"Taste/Odor, Musty/Stale (QA4)",11219,1142 42 STREET,42 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.64106845487151,-73.9915719587502
27840788,04/13/2014 12:38:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11691,1388 DICKENS STREET,DICKENS STREET,Far Rockaway,Closed,14 QUEENS,QUEENS,40.608336936804164,-73.76028384426645
27835640,04/12/2014 04:23:00 PM,unknown odor/taste in drinking water (QA6),10455,525 JACKSON AVENUE,JACKSON AVENUE,BRONX,Closed,01 BRONX,BRONX,40.812541908846605,-73.90933219354666
27830266,04/11/2014 11:05:00 AM,Other Water Problem (Use Comments) (QZZ),11211,55 HOPE STREET,HOPE STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.7131929392749,-73.9558013951166
27828821,04/11/2014 08:01:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11214,109 BAY 14 STREET,BAY 14 STREET,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.606791535307096,-74.00805997099042
27830285,04/11/2014 07:56:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11228,1400 BENSON AVENUE,BENSON AVENUE,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.61096312789921,-74.01337649817597
27822535,04/10/2014 05:11:00 PM,Cloudy Or Milky Water (QB1),10314,41 ANDES PLACE,ANDES PLACE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.606029567818304,-74.11703034207402
27822753,04/10/2014 02:08:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11212,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BROOKLYN,Closed,17 BROOKLYN,BROOKLYN,40.65749860708799,-73.91607004527413
27824286,04/10/2014 01:42:00 PM,Cloudy Or Milky Water (QB1),11223,1720 OCEAN PARKWAY,OCEAN PARKWAY,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.60657577461866,-73.96715158202085
27820117,04/10/2014 01:41:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11221,741 JEFFERSON AVENUE,JEFFERSON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.685783624397615,-73.92838391373182
27824469,04/10/2014 01:36:00 PM,Cloudy Or Milky Water (QB1),11221,741 JEFFERSON AVENUE,JEFFERSON AVENUE,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.685783624397615,-73.92838391373182
27823508,04/10/2014 11:12:00 AM,"Taste/Odor, Chemical (QA2)",10314,186 BURKE AVENUE,BURKE AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.5916836059349,-74.18508908751433
27825380,04/10/2014 09:59:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11422,259-23 147 DRIVE,147 DRIVE,Rosedale,Closed,13 QUEENS,QUEENS,40.655672175768956,-73.72869346451962
27822637,04/10/2014 09:10:00 AM,"Taste/Odor, Chemical (QA2)",10454,525 EAST 138 STREET,EAST 138 STREET,BRONX,Closed,01 BRONX,BRONX,40.807314652529996,-73.91862284407053
27817573,04/09/2014 11:36:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11216,1236 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67770929012322,-73.95079919734158
27813577,04/09/2014 12:41:00 PM,"Taste/Odor, Sewer (QA5)",10309,49 EL CAMINO LOOP,EL CAMINO LOOP,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.53796007597175,-74.21318237691781
27813176,04/09/2014 11:36:00 AM,unknown odor/taste in drinking water (QA6),11103,30-94 STEINWAY STREET,STEINWAY STREET,Astoria,Closed,01 QUEENS,QUEENS,40.76181929849905,-73.91669664896413
27808311,04/08/2014 01:28:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10036,149 WEST 46 STREET,WEST 46 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN,40.75798090882168,-73.9836268938365
27807901,04/08/2014 08:17:00 AM,"Taste/Odor, Sewer (QA5)",11234,4011 KINGS HIGHWAY,KINGS HIGHWAY,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.62412614028529,-73.93520448454125
27800591,04/07/2014 10:16:00 PM,"Taste/Odor, Chlorine (QA1)",10030,142 WEST 143 STREET,WEST 143 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN,40.81976614669343,-73.93868474635269
27800142,04/07/2014 05:43:00 PM,unknown odor/taste in drinking water (QA6),10036,530 WEST 43 STREET,WEST 43 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.76089144483303,-73.99640468997964
27799026,04/07/2014 02:31:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11357,142-26 13 AVENUE,13 AVENUE,Whitestone,Closed,07 QUEENS,QUEENS,40.78787440155757,-73.82714922729721
27799027,04/07/2014 09:49:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11228,1400 BENSON AVENUE,BENSON AVENUE,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.61096312789921,-74.01337649817597
27796057,04/06/2014 12:08:00 AM,Cloudy Or Milky Water (QB1),10472,1931 BLACKROCK AVENUE,BLACKROCK AVENUE,BRONX,Closed,09 BRONX,BRONX,40.82794366973743,-73.85862980075225
27787471,04/05/2014 11:34:00 PM,unknown odor/taste in drinking water (QA6),11231,360 COURT STREET,COURT STREET,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.68198237624557,-73.9960952677624
27786570,04/05/2014 10:35:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11231,360 COURT STREET,COURT STREET,BROOKLYN,Closed,06 BROOKLYN,BROOKLYN,40.68198237624557,-73.9960952677624
27790790,04/05/2014 02:16:00 PM,unknown odor/taste in drinking water (QA6),11368,108-14 37 AVENUE,37 AVENUE,Corona,Closed,03 QUEENS,QUEENS,40.753927914440574,-73.8598516478603
27787240,04/05/2014 01:55:00 PM,Cloudy Or Milky Water (QB1),11204,1415 WEST 9 STREET,WEST 9 STREET,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.611574776835965,-73.98326301650592
27789997,04/05/2014 12:52:00 PM,unknown odor/taste in drinking water (QA6),10027,69 TIEMANN PLACE,TIEMANN PLACE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN,40.81565843455001,-73.96000719279728
27781078,04/04/2014 06:15:00 PM,Cloudy Or Milky Water (QB1),10007,60 WARREN STREET,WARREN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN,40.71480672962898,-74.00935000024455
27785134,04/04/2014 10:48:00 AM,Cloudy Or Milky Water (QB1),10465,2915 MILTON PLACE,MILTON PLACE,BRONX,Closed,10 BRONX,BRONX,40.8169503240314,-73.81538992157809
27779897,04/03/2014 10:50:00 PM,"Taste/Odor, Sewer (QA5)",10301,15 ELLICOTT PLACE,ELLICOTT PLACE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.63852029110952,-74.09559824519938
27773819,04/03/2014 09:09:00 PM,"Taste/Odor, Musty/Stale (QA4)",11366,73-39 192 STREET,192 STREET,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.73364601026237,-73.78022707471268
27779980,04/03/2014 10:56:00 AM,"Taste/Odor, Sewer (QA5)",11004,260-08 81 AVENUE,81 AVENUE,Glen Oaks,Closed,13 QUEENS,QUEENS,40.743004490192924,-73.71022166407313
27767143,04/02/2014 03:56:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11211,55 HOPE STREET,HOPE STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.7131929392749,-73.9558013951166
27767955,04/02/2014 11:52:00 AM,"Taste/Odor, Musty/Stale (QA4)",10456,775 EAGLE AVENUE,EAGLE AVENUE,BRONX,Closed,01 BRONX,BRONX,40.8197304255452,-73.90944885242678
27768074,04/02/2014 11:50:00 AM,Cloudy Or Milky Water (QB1),10456,775 EAGLE AVENUE,EAGLE AVENUE,BRONX,Closed,01 BRONX,BRONX,40.8197304255452,-73.90944885242678
27761505,04/01/2014 02:44:00 PM,Cloudy Or Milky Water (QB1),10465,2915 MILTON PLACE,MILTON PLACE,BRONX,Closed,10 BRONX,BRONX,40.8169503240314,-73.81538992157809
27759570,04/01/2014 12:08:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10469,3610 BRONXWOOD AVENUE,BRONXWOOD AVENUE,BRONX,Closed,12 BRONX,BRONX,40.877980267604855,-73.85912368494671
27755409,03/31/2014 05:31:00 PM,"Taste/Odor, Chlorine (QA1)",11216,1075 BERGEN STREET,BERGEN STREET,BROOKLYN,Closed,08 BROOKLYN,BROOKLYN,40.67614472739317,-73.95070301218384
27751542,03/31/2014 03:30:00 PM,"Taste/Odor, Chlorine (QA1)",10462,810 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,BRONX,Closed,11 BRONX,BRONX,40.85672766510899,-73.86335843387144
27755622,03/31/2014 02:53:00 PM,"No Sampling Required, Requested Information (QG2)",11379,71-05 METROPOLITAN AVENUE,METROPOLITAN AVENUE,Middle Village,Closed,05 QUEENS,QUEENS,40.71227832414323,-73.88394460487196
27755801,03/31/2014 01:45:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10011,64 WEST 15 STREET,WEST 15 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN,40.73749790796828,-73.9950599886293
27752498,03/31/2014 11:09:00 AM,"Taste/Odor, Chlorine (QA1)",11222,218 FRANKLIN STREET,FRANKLIN STREET,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.73310976904925,-73.95811189370355
27746846,03/30/2014 04:54:00 PM,"Taste/Odor, Chemical (QA2)",11434,150-19 115 DRIVE,115 DRIVE,Jamaica,Closed,12 QUEENS,QUEENS,40.68354875464971,-73.79221846170502
27746944,03/30/2014 04:38:00 PM,unknown odor/taste in drinking water (QA6),10013,184 GRAND STREET,GRAND STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.71940181072345,-73.99750000119874
27741491,03/29/2014 03:56:00 PM,Cloudy Or Milky Water (QB1),11204,1415 WEST 9 STREET,WEST 9 STREET,BROOKLYN,Closed,11 BROOKLYN,BROOKLYN,40.611574776835965,-73.98326301650592
27744792,03/29/2014 12:09:00 PM,"Oil, Grease In Water (QD1)",11427,88-38 ASHFORD STREET,ASHFORD STREET,Queens Village,Closed,13 QUEENS,QUEENS,40.72979973075699,-73.73784122983744
27738218,03/28/2014 04:53:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11230,896 EAST 8 STREET,EAST 8 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.627442094742634,-73.96860033731214
27738743,03/28/2014 06:55:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11233,2008 FULTON STREET,FULTON STREET,BROOKLYN,Closed,03 BROOKLYN,BROOKLYN,40.67864558176983,-73.9177343164921
27726944,03/27/2014 07:29:00 PM,"Taste/Odor, Bitter/Metallic (QA3)",11005,269-10 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,Floral Park,Closed,13 QUEENS,QUEENS,40.75813621255984,-73.71566772267899
27728025,03/27/2014 04:14:00 PM,"Taste/Odor, Chemical (QA2)",10314,95 BROWNING AVENUE,BROWNING AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.59975225660562,-74.11698693000562
27734481,03/27/2014 11:11:00 AM,"Taste/Odor, Sewer (QA5)",11205,311 WASHINGTON AVENUE,WASHINGTON AVENUE,BROOKLYN,Closed,02 BROOKLYN,BROOKLYN,40.689402045372056,-73.9660650737947
27729915,03/27/2014 07:40:00 AM,"Taste/Odor, Chemical (QA2)",10040,96 WADSWORTH TERRACE,WADSWORTH TERRACE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.857319721163144,-73.92984041030621
27731527,03/27/2014 02:17:00 AM,"Taste/Odor, Musty/Stale (QA4)",10040,82 WADSWORTH TERRACE,WADSWORTH TERRACE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.85700996830241,-73.93049866103757
27721497,03/26/2014 04:21:00 PM,"No Sampling Required, Requested Information (QG2)",11385,2020 LINDEN STREET,LINDEN STREET,Ridgewood,Closed,05 QUEENS,QUEENS,40.707140731637644,-73.90563066348359
27725062,03/26/2014 02:16:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11358,28-41 172 STREET,172 STREET,Flushing,Closed,07 QUEENS,QUEENS,40.77071311283681,-73.7931270741796
27724250,03/26/2014 01:02:00 PM,Cloudy Or Milky Water (QB1),10012,160 BLEEKER STREET,BLEEKER STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.72855834935655,-73.99997474401702
27714424,03/25/2014 04:35:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10302,69 INNIS STREET,INNIS STREET,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.63384891455853,-74.14297663708221
27716183,03/25/2014 04:13:00 PM,Cloudy Or Milky Water (QB1),10019,790 11 AVENUE,11 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.768798856949296,-73.99248722038149
27718982,03/25/2014 09:48:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11223,2210 EAST 1 STREET,EAST 1 STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59462846601237,-73.97005967277407
27715224,03/25/2014 09:21:00 AM,"Taste/Odor, Chemical (QA2)",10025,730 COLUMBUS AVENUE,COLUMBUS AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN,40.792627114275895,-73.96770984810344
27704610,03/24/2014 01:36:00 PM,"No Sampling Required, Requested Information (QG2)",10312,19 NOEL STREET,NOEL STREET,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.53286664378821,-74.16223354997541
27700295,03/23/2014 06:04:00 PM,unknown odor/taste in drinking water (QA6),11365,165-20 JEWEL AVENUE,JEWEL AVENUE,Fresh Meadows,Closed,08 QUEENS,QUEENS,40.73162178482161,-73.80380234093613
27699647,03/23/2014 04:09:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10128,306 EAST 96 STREET,EAST 96 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.784039243660196,-73.94662213621308
27692476,03/22/2014 01:34:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10280,355 SOUTH END AVENUE,SOUTH END AVENUE,NEW YORK,Closed,01 MANHATTAN,MANHATTAN,40.710826079680466,-74.01609460254794
27696389,03/22/2014 12:20:00 PM,"Taste/Odor, Musty/Stale (QA4)",11208,37 HILL STREET,HILL STREET,BROOKLYN,Closed,05 BROOKLYN,BROOKLYN,40.67874899449804,-73.87175572876983
27693283,03/22/2014 10:18:00 AM,Cloudy Or Milky Water (QB1),10305,16 SCARBORO AVENUE,SCARBORO AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.6127491636849,-74.06445671425845
27693217,03/22/2014 08:23:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10019,540 WEST 55 STREET,WEST 55 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN,40.768480369746435,-73.99111900553159
27687720,03/21/2014 07:14:00 PM,Cloudy Or Milky Water (QB1),10302,155 COURTLAND STREET,COURTLAND STREET,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.628273635925474,-74.13437614101514
27689333,03/21/2014 06:48:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10031,725 RIVERSIDE DRIVE,RIVERSIDE DRIVE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN,40.83006693558255,-73.94976148002588
27691757,03/21/2014 06:38:00 PM,Cloudy Or Milky Water (QB1),10012,160 BLEEKER STREET,BLEEKER STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.72855834935655,-73.99997474401702
27689349,03/21/2014 04:03:00 PM,Defective Water Sampling Station (QSS),11220,365 BAY RIDGE AVENUE,BAY RIDGE AVENUE,BROOKLYN,Closed,10 BROOKLYN,BROOKLYN,40.63506330465586,-74.02450361316572
27686968,03/21/2014 02:08:00 PM,"No Sampling Required, Requested Information (QG2)",11219,1271 45 STREET,45 STREET,BROOKLYN,Closed,12 BROOKLYN,BROOKLYN,40.63773620526373,-73.99055270600054
27691248,03/21/2014 01:18:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11434,167-26 144 DRIVE,144 DRIVE,Jamaica,Closed,13 QUEENS,QUEENS,40.665348391576664,-73.77486859412996
27689731,03/21/2014 10:34:00 AM,"Taste/Odor, Musty/Stale (QA4)",10308,327 GREAT KILLS ROAD,GREAT KILLS ROAD,STATEN ISLAND,Closed,03 STATEN ISLAND,STATEN ISLAND,40.54615761591532,-74.14101511825439
27679799,03/20/2014 03:57:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10010,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.739341420550296,-73.98432432194892
27684512,03/20/2014 03:49:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11235,54 COLERIDGE STREET,COLERIDGE STREET,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.580708418408946,-73.95075545523018
27679800,03/20/2014 03:30:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10304,68 BURGHER AVENUE,BURGHER AVENUE,STATEN ISLAND,Closed,02 STATEN ISLAND,STATEN ISLAND,40.594269081802864,-74.09515681411064
27681427,03/20/2014 07:21:00 AM,"No Sampling Required, Requested Information (QG2)",10304,34 MERIVALE LANE,MERIVALE LANE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.6206773559816,-74.07165429604076
27671958,03/19/2014 11:14:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10305,213 CHESTNUT AVENUE,CHESTNUT AVENUE,STATEN ISLAND,Closed,01 STATEN ISLAND,STATEN ISLAND,40.614990753678086,-74.07500152406
27674583,03/19/2014 06:11:00 PM,unknown odor/taste in drinking water (QA6),11206,87 GRAHAM AVENUE,GRAHAM AVENUE,BROOKLYN,Closed,01 BROOKLYN,BROOKLYN,40.70464000543895,-73.94277243888257
27672475,03/19/2014 05:21:00 PM,"Taste/Odor, Chemical (QA2)",11414,87-10 157 AVENUE,157 AVENUE,Howard Beach,Closed,10 QUEENS,QUEENS,40.661741060571714,-73.8460927432027
27671405,03/19/2014 05:12:00 PM,"Taste/Odor, Musty/Stale (QA4)",11233,244 SUMPTER STREET,SUMPTER STREET,BROOKLYN,Closed,16 BROOKLYN,BROOKLYN,40.680570345429814,-73.91489088461228
27678821,03/19/2014 04:37:00 PM,Cloudy Or Milky Water (QB1),11218,404 STRATFORD ROAD,STRATFORD ROAD,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.63867078546125,-73.96774111001811
27672488,03/19/2014 01:43:00 PM,Cloudy Or Milky Water (QB1),11229,2601 OCEAN AVENUE,OCEAN AVENUE,BROOKLYN,Closed,15 BROOKLYN,BROOKLYN,40.59812434944765,-73.9511567198697
27678841,03/19/2014 12:35:00 PM,"Taste/Odor, Chemical (QA2)",11232,128 29 STREET,29 STREET,BROOKLYN,Closed,07 BROOKLYN,BROOKLYN,40.65904982394502,-74.00168317921111
27678850,03/19/2014 11:45:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10028,103 EAST 86 STREET,EAST 86 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.780025220609396,-73.95681138360023
27675672,03/19/2014 11:35:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10469,3043 PAULDING AVENUE,PAULDING AVENUE,BRONX,Closed,12 BRONX,BRONX,40.87006933564769,-73.8585366262185
27674057,03/19/2014 09:39:00 AM,"Oil, Grease In Water (QD1)",11105,23-11 33 STREET,33 STREET,Astoria,Closed,01 QUEENS,QUEENS,40.773286193464564,-73.91214400361078
27669118,03/18/2014 03:14:00 PM,Defective Water Sampling Station (QSS),10012,,,NEW YORK,Closed,02 MANHATTAN,MANHATTAN,40.72955189992351,-73.99657235120627
27658345,03/18/2014 03:13:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),10040,19 DONGAN PLACE,DONGAN PLACE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.86333019283293,-73.92915077564976
27668297,03/18/2014 03:11:00 PM,Cloudy Or Milky Water (QB1),11357,150-18 17 ROAD,17 ROAD,Whitestone,Closed,07 QUEENS,QUEENS,40.78336515301034,-73.81330201123909
27659946,03/18/2014 02:05:00 PM,unknown odor/taste in drinking water (QA6),11208,415 MONTAUK AVENUE,MONTAUK AVENUE,BROOKLYN,Closed,05 BROOKLYN,BROOKLYN,40.66799419536538,-73.87607323951674
27661435,03/18/2014 01:05:00 PM,Cloudy Or Milky Water (QB1),11691,14-23 GIPSON STREET,GIPSON STREET,Far Rockaway,Closed,14 QUEENS,QUEENS,40.60934691018348,-73.75761145551692
27668031,03/18/2014 11:17:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10033,455 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN,40.85042447378187,-73.93849021310973
27655781,03/17/2014 07:10:00 PM,Cloudy Or Milky Water (QB1),10452,1444 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,BRONX,Closed,04 BRONX,BRONX,40.843043917275494,-73.92046575372972
27653946,03/17/2014 06:41:00 PM,"No Sampling Required, Requested Information (QG2)",11234,1749 EAST 33 STREET,EAST 33 STREET,BROOKLYN,Closed,18 BROOKLYN,BROOKLYN,40.61239095278868,-73.9380108097472
27651262,03/17/2014 04:08:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11226,601 EAST 18 STREET,EAST 18 STREET,BROOKLYN,Closed,14 BROOKLYN,BROOKLYN,40.63619823642374,-73.96055431186893
27653910,03/17/2014 02:14:00 PM,Cloudy Or Milky Water (QB1),10065,1233 YORK AVENUE,YORK AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.76319433518289,-73.95642882112759
27655699,03/17/2014 11:07:00 AM,"Taste/Odor, Musty/Stale (QA4)",10028,521 EAST 82 STREET,EAST 82 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN,40.77305832519472,-73.9483169989714
27649376,03/16/2014 10:31:00 AM,"Taste/Odor, Musty/Stale (QA4)",10469,1219 WARING AVENUE,WARING AVENUE,BRONX,Closed,11 BRONX,BRONX,40.86107270801318,-73.85236293998753
27641108,03/15/2014 10:28:00 PM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10022,325 EAST 54 STREET,EAST 54 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN,40.75706852462872,-73.96593314322774
